Date,Order ID,Item Name,Category,Quantity,Item Price,Discount,GST,Delivery Charges,Customer Paid Amount,Net Sales,Payment Method,Order Status
2026-03-22,SWG103904,Butter Naan,Breads,1,60.00,9.00,2.55,0.00,53.55,51.00,UPI,Delivered
2026-03-22,SWG103905,Paneer Tikka,Starters,1,230.00,34.50,9.78,20.00,225.28,195.50,Debit Card,Delivered
2026-03-22,SWG103906,Chicken Tikka,Starters,1,260.00,0.00,13.00,0.00,273.00,260.00,Credit Card,Delivered
2026-03-22,SWG103907,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,40.00,209.58,161.50,UPI,Delivered
2026-03-22,SWG103908,Masala Dosa,South Indian,1,140.00,0.00,7.00,20.00,167.00,140.00,UPI,Delivered
2026-03-22,SWG103909,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,40.00,200.65,153.00,Credit Card,Delivered
2026-03-22,SWG103910,Gulab Jamun,Desserts,2,180.00,18.00,8.10,30.00,200.10,162.00,Cash,Delivered
2026-03-22,SWG103911,Butter Naan,Breads,1,60.00,0.00,3.00,30.00,93.00,60.00,Credit Card,Delivered
2026-03-22,SWG103912,Butter Naan,Breads,2,120.00,6.00,5.70,20.00,139.70,114.00,UPI,Delivered
2026-03-22,SWG103913,Chicken Biryani,Biryani,1,220.00,33.00,9.35,20.00,216.35,187.00,Debit Card,Delivered
2026-03-22,SWG103914,Chicken Tikka,Starters,1,260.00,39.00,11.05,0.00,232.05,221.00,Debit Card,Delivered
2026-03-22,SWG103915,Chicken Tikka,Starters,1,260.00,0.00,13.00,40.00,313.00,260.00,Cash,Delivered
2026-03-22,SWG103916,Gulab Jamun,Desserts,2,180.00,0.00,9.00,20.00,209.00,180.00,Debit Card,Delivered
2026-03-22,SWG103917,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,20.00,189.58,161.50,Debit Card,Delivered
2026-03-22,SWG103918,Gulab Jamun,Desserts,1,90.00,4.50,4.28,20.00,109.78,85.50,Debit Card,Delivered
2026-03-22,SWG103919,Hakka Noodles,Rice & Noodles,2,360.00,18.00,17.10,40.00,399.10,342.00,Debit Card,Delivered
2026-03-22,SWG103920,Chicken Biryani,Biryani,2,440.00,22.00,20.90,40.00,478.90,418.00,UPI,Delivered
2026-03-23,SWG103921,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,30.00,181.73,144.50,Credit Card,Delivered
2026-03-23,SWG103922,Butter Naan,Breads,1,60.00,0.00,3.00,40.00,103.00,60.00,Credit Card,Delivered
2026-03-23,SWG103923,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,20.00,259.40,228.00,Cash,Delivered
2026-03-23,SWG103924,Gulab Jamun,Desserts,1,90.00,0.00,4.50,40.00,134.50,90.00,Credit Card,Delivered
2026-03-23,SWG103925,Chicken Tikka,Starters,2,520.00,26.00,24.70,0.00,518.70,494.00,Credit Card,Delivered
2026-03-23,SWG103926,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,0.00,170.10,162.00,UPI,Delivered
2026-03-23,SWG103927,Paneer Tikka,Starters,1,230.00,0.00,11.50,0.00,241.50,230.00,Credit Card,Delivered
2026-03-23,SWG103928,Veg Biryani,Biryani,1,180.00,9.00,8.55,40.00,219.55,171.00,UPI,Delivered
2026-03-23,SWG103929,Gulab Jamun,Desserts,1,90.00,0.00,4.50,0.00,94.50,90.00,Debit Card,Delivered
2026-03-23,SWG103930,Paneer Tikka,Starters,1,230.00,11.50,10.93,20.00,249.43,218.50,Cash,Delivered
2026-03-23,SWG103931,Masala Dosa,South Indian,1,140.00,0.00,7.00,30.00,177.00,140.00,Debit Card,Delivered
2026-03-23,SWG103932,Chicken Biryani,Biryani,1,220.00,11.00,10.45,20.00,239.45,209.00,Debit Card,Delivered
2026-03-23,SWG103933,Veg Biryani,Biryani,1,180.00,9.00,8.55,0.00,179.55,171.00,Cash,Delivered
2026-03-23,SWG103934,Fried Rice,Rice & Noodles,2,340.00,0.00,17.00,30.00,387.00,340.00,Debit Card,Delivered
2026-03-23,SWG103935,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,40.00,209.58,161.50,UPI,Delivered
2026-03-23,SWG103936,Gulab Jamun,Desserts,1,90.00,9.00,4.05,20.00,105.05,81.00,UPI,Delivered
2026-03-24,SWG103937,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,40.00,191.73,144.50,Debit Card,Delivered
2026-03-24,SWG103938,Butter Naan,Breads,1,60.00,9.00,2.55,0.00,53.55,51.00,Credit Card,Delivered
2026-03-24,SWG103939,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,40.00,210.10,162.00,Cash,Delivered
2026-03-24,SWG103940,Paneer Butter Masala,Main Course,2,480.00,0.00,24.00,20.00,524.00,480.00,UPI,Delivered
2026-03-24,SWG103941,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,0.00,214.20,204.00,Cash,Delivered
2026-03-24,SWG103942,Paneer Tikka,Starters,1,230.00,11.50,10.93,20.00,249.43,218.50,Cash,Delivered
2026-03-24,SWG103943,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,0.00,239.40,228.00,Cash,Delivered
2026-03-24,SWG103944,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,40.00,210.10,162.00,Cash,Delivered
2026-03-24,SWG103945,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,30.00,269.40,228.00,UPI,Delivered
2026-03-24,SWG103946,Chicken Biryani,Biryani,2,440.00,22.00,20.90,40.00,478.90,418.00,Credit Card,Delivered
2026-03-24,SWG103947,Gulab Jamun,Desserts,2,180.00,9.00,8.55,20.00,199.55,171.00,UPI,Delivered
2026-03-24,SWG103948,Veg Biryani,Biryani,1,180.00,27.00,7.65,30.00,190.65,153.00,Cash,Delivered
2026-03-24,SWG103949,Paneer Tikka,Starters,1,230.00,11.50,10.93,40.00,269.43,218.50,Debit Card,Delivered
2026-03-24,SWG103950,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,40.00,279.40,228.00,UPI,Delivered
2026-03-24,SWG103951,Chicken Tikka,Starters,2,520.00,26.00,24.70,0.00,518.70,494.00,Debit Card,Delivered
2026-03-24,SWG103952,Chicken Biryani,Biryani,2,440.00,44.00,19.80,20.00,435.80,396.00,Cash,Delivered
2026-03-24,SWG103953,Masala Dosa,South Indian,1,140.00,21.00,5.95,20.00,144.95,119.00,Debit Card,Delivered
2026-03-24,SWG103954,Paneer Butter Masala,Main Course,2,480.00,72.00,20.40,20.00,448.40,0.00,Debit Card,Cancelled
2026-03-24,SWG103955,Chicken Tikka,Starters,1,260.00,13.00,12.35,40.00,299.35,247.00,Debit Card,Delivered
2026-03-24,SWG103956,Paneer Tikka,Starters,1,230.00,34.50,9.78,40.00,245.28,0.00,Debit Card,Cancelled
2026-03-24,SWG103957,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,40.00,210.10,162.00,Debit Card,Delivered
2026-03-24,SWG103958,Gulab Jamun,Desserts,1,90.00,9.00,4.05,0.00,85.05,81.00,Cash,Delivered
2026-03-24,SWG103959,Butter Naan,Breads,1,60.00,9.00,2.55,20.00,73.55,0.00,Cash,Cancelled
2026-03-25,SWG103960,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,UPI,Delivered
2026-03-25,SWG103961,Paneer Tikka,Starters,2,460.00,69.00,19.55,40.00,450.55,391.00,Credit Card,Delivered
2026-03-25,SWG103962,Gulab Jamun,Desserts,2,180.00,18.00,8.10,0.00,170.10,162.00,Credit Card,Delivered
2026-03-25,SWG103963,Masala Dosa,South Indian,1,140.00,14.00,6.30,20.00,152.30,126.00,UPI,Delivered
2026-03-25,SWG103964,Masala Dosa,South Indian,1,140.00,14.00,6.30,0.00,132.30,126.00,Credit Card,Delivered
2026-03-25,SWG103965,Masala Dosa,South Indian,2,280.00,42.00,11.90,0.00,249.90,238.00,Debit Card,Delivered
2026-03-25,SWG103966,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,20.00,171.73,144.50,Debit Card,Delivered
2026-03-25,SWG103967,Chicken Biryani,Biryani,1,220.00,11.00,10.45,20.00,239.45,209.00,Credit Card,Delivered
2026-03-25,SWG103968,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,20.00,259.40,228.00,Credit Card,Delivered
2026-03-25,SWG103969,Chicken Biryani,Biryani,2,440.00,44.00,19.80,30.00,445.80,396.00,Cash,Delivered
2026-03-25,SWG103970,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,0.00,151.73,144.50,Cash,Delivered
2026-03-25,SWG103971,Veg Biryani,Biryani,1,180.00,27.00,7.65,20.00,180.65,153.00,UPI,Delivered
2026-03-25,SWG103972,Butter Naan,Breads,2,120.00,6.00,5.70,0.00,119.70,114.00,UPI,Delivered
2026-03-25,SWG103973,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,20.00,190.10,162.00,Debit Card,Delivered
2026-03-25,SWG103974,Hakka Noodles,Rice & Noodles,1,180.00,9.00,8.55,40.00,219.55,171.00,Cash,Delivered
2026-03-26,SWG103975,Butter Naan,Breads,2,120.00,18.00,5.10,40.00,147.10,102.00,UPI,Delivered
2026-03-26,SWG103976,Veg Biryani,Biryani,1,180.00,18.00,8.10,30.00,200.10,162.00,Debit Card,Delivered
2026-03-26,SWG103977,Paneer Tikka,Starters,2,460.00,23.00,21.85,0.00,458.85,437.00,Debit Card,Delivered
2026-03-26,SWG103978,Paneer Tikka,Starters,1,230.00,0.00,11.50,0.00,241.50,230.00,Credit Card,Delivered
2026-03-26,SWG103979,Masala Dosa,South Indian,1,140.00,0.00,7.00,20.00,167.00,140.00,UPI,Delivered
2026-03-26,SWG103980,Paneer Butter Masala,Main Course,1,240.00,24.00,10.80,30.00,256.80,216.00,Cash,Delivered
2026-03-26,SWG103981,Chicken Tikka,Starters,2,520.00,0.00,26.00,0.00,546.00,520.00,UPI,Delivered
2026-03-26,SWG103982,Masala Dosa,South Indian,1,140.00,0.00,7.00,0.00,147.00,140.00,Debit Card,Delivered
2026-03-26,SWG103983,Veg Biryani,Biryani,1,180.00,27.00,7.65,40.00,200.65,153.00,Debit Card,Delivered
2026-03-26,SWG103984,Paneer Butter Masala,Main Course,1,240.00,24.00,10.80,20.00,246.80,216.00,UPI,Delivered
2026-03-26,SWG103985,Masala Dosa,South Indian,1,140.00,7.00,6.65,40.00,179.65,133.00,Debit Card,Delivered
2026-03-26,SWG103986,Chicken Tikka,Starters,1,260.00,13.00,12.35,0.00,259.35,247.00,UPI,Delivered
2026-03-26,SWG103987,Paneer Butter Masala,Main Course,2,480.00,48.00,21.60,40.00,493.60,432.00,UPI,Delivered
2026-03-26,SWG103988,Fried Rice,Rice & Noodles,2,340.00,51.00,14.45,30.00,333.45,289.00,UPI,Delivered
2026-03-26,SWG103989,Butter Naan,Breads,2,120.00,0.00,6.00,40.00,166.00,120.00,Credit Card,Delivered
2026-03-26,SWG103990,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,0.00,151.73,144.50,Cash,Delivered
2026-03-26,SWG103991,Paneer Tikka,Starters,3,690.00,103.50,29.33,0.00,615.83,586.50,Cash,Delivered
2026-03-26,SWG103992,Paneer Tikka,Starters,1,230.00,11.50,10.93,20.00,249.43,218.50,UPI,Delivered
2026-03-26,SWG103993,Fried Rice,Rice & Noodles,2,340.00,34.00,15.30,0.00,321.30,306.00,Credit Card,Delivered
2026-03-26,SWG103994,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,Cash,Delivered
2026-03-26,SWG103995,Chicken Tikka,Starters,1,260.00,13.00,12.35,30.00,289.35,247.00,Credit Card,Delivered
2026-03-26,SWG103996,Veg Biryani,Biryani,1,180.00,9.00,8.55,30.00,209.55,171.00,Cash,Delivered
2026-03-26,SWG103997,Butter Naan,Breads,1,60.00,9.00,2.55,30.00,83.55,51.00,UPI,Delivered
2026-03-26,SWG103998,Chicken Tikka,Starters,1,260.00,26.00,11.70,40.00,285.70,234.00,Cash,Delivered
2026-03-27,SWG103999,Gulab Jamun,Desserts,2,180.00,0.00,9.00,20.00,209.00,180.00,Debit Card,Delivered
2026-03-27,SWG104000,Veg Biryani,Biryani,1,180.00,27.00,7.65,20.00,180.65,153.00,Cash,Delivered
2026-03-27,SWG104001,Paneer Tikka,Starters,1,230.00,11.50,10.93,30.00,259.43,218.50,Debit Card,Delivered
2026-03-27,SWG104002,Chicken Biryani,Biryani,1,220.00,11.00,10.45,30.00,249.45,209.00,Cash,Delivered
2026-03-27,SWG104003,Paneer Butter Masala,Main Course,3,720.00,0.00,36.00,40.00,796.00,720.00,UPI,Delivered
2026-03-27,SWG104004,Hakka Noodles,Rice & Noodles,2,360.00,54.00,15.30,20.00,341.30,306.00,UPI,Delivered
2026-03-27,SWG104005,Fried Rice,Rice & Noodles,2,340.00,17.00,16.15,20.00,359.15,323.00,Cash,Delivered
2026-03-27,SWG104006,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,0.00,178.50,170.00,Debit Card,Delivered
2026-03-27,SWG104007,Butter Naan,Breads,1,60.00,9.00,2.55,40.00,93.55,51.00,UPI,Delivered
2026-03-27,SWG104008,Chicken Biryani,Biryani,1,220.00,0.00,11.00,20.00,251.00,220.00,Credit Card,Delivered
2026-03-27,SWG104009,Masala Dosa,South Indian,1,140.00,14.00,6.30,30.00,162.30,126.00,UPI,Delivered
2026-03-27,SWG104010,Chicken Tikka,Starters,1,260.00,39.00,11.05,40.00,272.05,0.00,UPI,Cancelled
2026-03-27,SWG104011,Gulab Jamun,Desserts,2,180.00,27.00,7.65,0.00,160.65,153.00,Cash,Delivered
2026-03-27,SWG104012,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,30.00,244.20,204.00,Cash,Delivered
2026-03-27,SWG104013,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,40.00,218.50,170.00,Credit Card,Delivered
2026-03-27,SWG104014,Veg Biryani,Biryani,1,180.00,18.00,8.10,0.00,170.10,162.00,Debit Card,Delivered
2026-03-27,SWG104015,Butter Naan,Breads,1,60.00,6.00,2.70,20.00,76.70,0.00,Cash,Cancelled
2026-03-27,SWG104016,Chicken Tikka,Starters,1,260.00,39.00,11.05,20.00,252.05,221.00,Credit Card,Delivered
2026-03-27,SWG104017,Butter Naan,Breads,2,120.00,0.00,6.00,30.00,156.00,120.00,UPI,Delivered
2026-03-27,SWG104018,Fried Rice,Rice & Noodles,1,170.00,17.00,7.65,40.00,200.65,153.00,Cash,Delivered
2026-03-27,SWG104019,Chicken Biryani,Biryani,2,440.00,44.00,19.80,40.00,455.80,396.00,UPI,Delivered
2026-03-27,SWG104020,Paneer Butter Masala,Main Course,2,480.00,48.00,21.60,0.00,453.60,432.00,UPI,Delivered
2026-03-27,SWG104021,Chicken Biryani,Biryani,1,220.00,11.00,10.45,40.00,259.45,209.00,UPI,Delivered
2026-03-28,SWG104022,Gulab Jamun,Desserts,1,90.00,9.00,4.05,40.00,125.05,81.00,Cash,Delivered
2026-03-28,SWG104023,Hakka Noodles,Rice & Noodles,2,360.00,18.00,17.10,20.00,379.10,342.00,Credit Card,Delivered
2026-03-28,SWG104024,Chicken Tikka,Starters,1,260.00,0.00,13.00,20.00,293.00,260.00,Cash,Delivered
2026-03-28,SWG104025,Fried Rice,Rice & Noodles,1,170.00,17.00,7.65,40.00,200.65,153.00,Cash,Delivered
2026-03-28,SWG104026,Paneer Tikka,Starters,2,460.00,23.00,21.85,20.00,478.85,437.00,Credit Card,Delivered
2026-03-28,SWG104027,Paneer Butter Masala,Main Course,2,480.00,72.00,20.40,20.00,448.40,408.00,Cash,Delivered
2026-03-28,SWG104028,Paneer Tikka,Starters,1,230.00,11.50,10.93,30.00,259.43,218.50,Debit Card,Delivered
2026-03-28,SWG104029,Masala Dosa,South Indian,2,280.00,14.00,13.30,40.00,319.30,266.00,Debit Card,Delivered
2026-03-28,SWG104030,Chicken Biryani,Biryani,1,220.00,0.00,11.00,20.00,251.00,220.00,Cash,Delivered
2026-03-28,SWG104031,Chicken Biryani,Biryani,1,220.00,33.00,9.35,0.00,196.35,187.00,UPI,Delivered
2026-03-28,SWG104032,Hakka Noodles,Rice & Noodles,2,360.00,36.00,16.20,20.00,360.20,324.00,Cash,Delivered
2026-03-28,SWG104033,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,0.00,239.40,228.00,Credit Card,Delivered
2026-03-28,SWG104034,Veg Biryani,Biryani,1,180.00,27.00,7.65,20.00,180.65,153.00,Credit Card,Delivered
2026-03-28,SWG104035,Chicken Biryani,Biryani,1,220.00,0.00,11.00,0.00,231.00,220.00,UPI,Delivered
2026-03-28,SWG104036,Hakka Noodles,Rice & Noodles,2,360.00,18.00,17.10,0.00,359.10,342.00,UPI,Delivered
2026-03-28,SWG104037,Chicken Biryani,Biryani,2,440.00,44.00,19.80,0.00,415.80,396.00,Credit Card,Delivered
2026-03-28,SWG104038,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,Credit Card,Delivered
2026-03-28,SWG104039,Gulab Jamun,Desserts,1,90.00,4.50,4.28,0.00,89.78,85.50,Credit Card,Delivered
2026-03-28,SWG104040,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,20.00,198.50,170.00,Cash,Delivered
2026-03-28,SWG104041,Butter Naan,Breads,1,60.00,0.00,3.00,0.00,63.00,60.00,Credit Card,Delivered
2026-03-28,SWG104042,Paneer Tikka,Starters,1,230.00,23.00,10.35,30.00,247.35,207.00,Debit Card,Delivered
2026-03-28,SWG104043,Fried Rice,Rice & Noodles,2,340.00,34.00,15.30,20.00,341.30,306.00,UPI,Delivered
2026-03-28,SWG104044,Chicken Biryani,Biryani,3,660.00,33.00,31.35,20.00,678.35,627.00,Cash,Delivered
2026-03-28,SWG104045,Fried Rice,Rice & Noodles,2,340.00,51.00,14.45,30.00,333.45,0.00,UPI,Cancelled
2026-03-29,SWG104046,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,30.00,219.00,180.00,Cash,Delivered
2026-03-29,SWG104047,Gulab Jamun,Desserts,1,90.00,13.50,3.83,30.00,110.33,76.50,UPI,Delivered
2026-03-29,SWG104048,Paneer Tikka,Starters,2,460.00,69.00,19.55,40.00,450.55,391.00,UPI,Delivered
2026-03-29,SWG104049,Hakka Noodles,Rice & Noodles,1,180.00,27.00,7.65,20.00,180.65,153.00,Credit Card,Delivered
2026-03-29,SWG104050,Paneer Tikka,Starters,2,460.00,69.00,19.55,30.00,440.55,391.00,Cash,Delivered
2026-03-29,SWG104051,Butter Naan,Breads,1,60.00,9.00,2.55,20.00,73.55,51.00,Credit Card,Delivered
2026-03-29,SWG104052,Paneer Tikka,Starters,1,230.00,34.50,9.78,0.00,205.28,195.50,Credit Card,Delivered
2026-03-29,SWG104053,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,40.00,218.50,0.00,Debit Card,Cancelled
2026-03-29,SWG104054,Butter Naan,Breads,1,60.00,0.00,3.00,40.00,103.00,60.00,Credit Card,Delivered
2026-03-29,SWG104055,Chicken Tikka,Starters,1,260.00,0.00,13.00,20.00,293.00,260.00,Cash,Delivered
2026-03-29,SWG104056,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,30.00,181.73,0.00,Cash,Cancelled
2026-03-29,SWG104057,Paneer Tikka,Starters,1,230.00,11.50,10.93,30.00,259.43,218.50,UPI,Delivered
2026-03-29,SWG104058,Chicken Tikka,Starters,1,260.00,0.00,13.00,30.00,303.00,260.00,Cash,Delivered
2026-03-29,SWG104059,Paneer Butter Masala,Main Course,2,480.00,72.00,20.40,30.00,458.40,408.00,Credit Card,Delivered
2026-03-29,SWG104060,Gulab Jamun,Desserts,1,90.00,4.50,4.28,30.00,119.78,85.50,Debit Card,Delivered
2026-03-29,SWG104061,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,0.00,214.20,204.00,Debit Card,Delivered
2026-03-29,SWG104062,Hakka Noodles,Rice & Noodles,1,180.00,0.00,9.00,30.00,219.00,180.00,UPI,Delivered
2026-03-29,SWG104063,Gulab Jamun,Desserts,1,90.00,9.00,4.05,20.00,105.05,81.00,Cash,Delivered
2026-03-29,SWG104064,Hakka Noodles,Rice & Noodles,2,360.00,54.00,15.30,30.00,351.30,306.00,UPI,Delivered
2026-03-29,SWG104065,Veg Biryani,Biryani,1,180.00,9.00,8.55,20.00,199.55,171.00,UPI,Delivered
2026-03-29,SWG104066,Butter Naan,Breads,1,60.00,0.00,3.00,0.00,63.00,60.00,Cash,Delivered
2026-03-29,SWG104067,Chicken Biryani,Biryani,1,220.00,11.00,10.45,0.00,219.45,209.00,Debit Card,Delivered
2026-03-29,SWG104068,Butter Naan,Breads,3,180.00,9.00,8.55,20.00,199.55,171.00,Cash,Delivered
2026-03-29,SWG104069,Gulab Jamun,Desserts,1,90.00,0.00,4.50,0.00,94.50,90.00,UPI,Delivered
2026-03-29,SWG104070,Chicken Biryani,Biryani,2,440.00,66.00,18.70,20.00,412.70,374.00,Credit Card,Delivered
2026-03-30,SWG104071,Paneer Tikka,Starters,1,230.00,34.50,9.78,20.00,225.28,195.50,Cash,Delivered
2026-03-30,SWG104072,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,Debit Card,Delivered
2026-03-30,SWG104073,Fried Rice,Rice & Noodles,2,340.00,0.00,17.00,30.00,387.00,340.00,Debit Card,Delivered
2026-03-30,SWG104074,Paneer Tikka,Starters,1,230.00,34.50,9.78,30.00,235.28,195.50,Cash,Delivered
2026-03-30,SWG104075,Hakka Noodles,Rice & Noodles,2,360.00,18.00,17.10,30.00,389.10,342.00,Debit Card,Delivered
2026-03-30,SWG104076,Chicken Tikka,Starters,1,260.00,26.00,11.70,0.00,245.70,234.00,Cash,Delivered
2026-03-30,SWG104077,Hakka Noodles,Rice & Noodles,3,540.00,81.00,22.95,30.00,511.95,459.00,Credit Card,Delivered
2026-03-30,SWG104078,Masala Dosa,South Indian,1,140.00,14.00,6.30,20.00,152.30,126.00,Debit Card,Delivered
2026-03-30,SWG104079,Hakka Noodles,Rice & Noodles,2,360.00,18.00,17.10,40.00,399.10,342.00,Credit Card,Delivered
2026-03-30,SWG104080,Paneer Tikka,Starters,3,690.00,69.00,31.05,30.00,682.05,621.00,UPI,Delivered
2026-03-30,SWG104081,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,0.00,151.73,144.50,Debit Card,Delivered
2026-03-30,SWG104082,Veg Biryani,Biryani,1,180.00,27.00,7.65,20.00,180.65,153.00,Debit Card,Delivered
2026-03-30,SWG104083,Masala Dosa,South Indian,1,140.00,21.00,5.95,30.00,154.95,119.00,UPI,Delivered
2026-03-30,SWG104084,Chicken Tikka,Starters,1,260.00,26.00,11.70,30.00,275.70,234.00,Debit Card,Delivered
2026-03-30,SWG104085,Chicken Biryani,Biryani,1,220.00,22.00,9.90,40.00,247.90,198.00,UPI,Delivered
2026-03-30,SWG104086,Chicken Biryani,Biryani,1,220.00,22.00,9.90,20.00,227.90,198.00,Credit Card,Delivered
2026-03-30,SWG104087,Gulab Jamun,Desserts,1,90.00,13.50,3.83,40.00,120.33,76.50,Cash,Delivered
2026-03-30,SWG104088,Butter Naan,Breads,2,120.00,12.00,5.40,30.00,143.40,108.00,Debit Card,Delivered
2026-03-30,SWG104089,Chicken Biryani,Biryani,1,220.00,0.00,11.00,0.00,231.00,220.00,Debit Card,Delivered
2026-03-30,SWG104090,Hakka Noodles,Rice & Noodles,3,540.00,0.00,27.00,30.00,597.00,540.00,Credit Card,Delivered
2026-03-31,SWG104091,Chicken Biryani,Biryani,1,220.00,22.00,9.90,0.00,207.90,198.00,UPI,Delivered
2026-03-31,SWG104092,Masala Dosa,South Indian,1,140.00,7.00,6.65,0.00,139.65,133.00,Cash,Delivered
2026-03-31,SWG104093,Gulab Jamun,Desserts,1,90.00,4.50,4.28,20.00,109.78,85.50,Debit Card,Delivered
2026-03-31,SWG104094,Veg Biryani,Biryani,1,180.00,0.00,9.00,0.00,189.00,180.00,Debit Card,Delivered
2026-03-31,SWG104095,Gulab Jamun,Desserts,1,90.00,4.50,4.28,40.00,129.78,85.50,Cash,Delivered
2026-03-31,SWG104096,Masala Dosa,South Indian,1,140.00,21.00,5.95,40.00,164.95,119.00,Debit Card,Delivered
2026-03-31,SWG104097,Paneer Butter Masala,Main Course,1,240.00,24.00,10.80,40.00,266.80,216.00,Credit Card,Delivered
2026-03-31,SWG104098,Hakka Noodles,Rice & Noodles,1,180.00,18.00,8.10,30.00,200.10,162.00,UPI,Delivered
2026-03-31,SWG104099,Masala Dosa,South Indian,1,140.00,21.00,5.95,0.00,124.95,119.00,UPI,Delivered
2026-03-31,SWG104100,Gulab Jamun,Desserts,1,90.00,0.00,4.50,0.00,94.50,90.00,Debit Card,Delivered
2026-03-31,SWG104101,Chicken Tikka,Starters,2,520.00,52.00,23.40,20.00,511.40,468.00,UPI,Delivered
2026-04-01,SWG104102,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,40.00,218.50,170.00,Credit Card,Delivered
2026-04-01,SWG104103,Fried Rice,Rice & Noodles,1,170.00,0.00,8.50,20.00,198.50,170.00,Debit Card,Delivered
2026-04-01,SWG104104,Fried Rice,Rice & Noodles,1,170.00,25.50,7.23,20.00,171.73,144.50,Debit Card,Delivered
2026-04-01,SWG104105,Paneer Butter Masala,Main Course,1,240.00,36.00,10.20,0.00,214.20,204.00,UPI,Delivered
2026-04-01,SWG104106,Hakka Noodles,Rice & Noodles,3,540.00,81.00,22.95,40.00,521.95,459.00,UPI,Delivered
2026-04-01,SWG104107,Paneer Tikka,Starters,1,230.00,0.00,11.50,40.00,281.50,230.00,Credit Card,Delivered
2026-04-01,SWG104108,Gulab Jamun,Desserts,1,90.00,0.00,4.50,40.00,134.50,90.00,UPI,Delivered
2026-04-01,SWG104109,Masala Dosa,South Indian,1,140.00,14.00,6.30,20.00,152.30,126.00,Credit Card,Delivered
2026-04-01,SWG104110,Paneer Tikka,Starters,1,230.00,0.00,11.50,20.00,261.50,230.00,Credit Card,Delivered
2026-04-01,SWG104111,Masala Dosa,South Indian,2,280.00,0.00,14.00,30.00,324.00,280.00,UPI,Delivered
2026-04-01,SWG104112,Masala Dosa,South Indian,1,140.00,0.00,7.00,20.00,167.00,140.00,Credit Card,Delivered
2026-04-01,SWG104113,Paneer Tikka,Starters,1,230.00,0.00,11.50,20.00,261.50,230.00,Credit Card,Delivered
2026-04-01,SWG104114,Paneer Butter Masala,Main Course,1,240.00,12.00,11.40,40.00,279.40,228.00,Debit Card,Delivered
2026-04-01,SWG104115,Fried Rice,Rice & Noodles,1,170.00,8.50,8.08,0.00,169.58,161.50,Debit Card,Delivered
2026-04-01,SWG104116,Masala Dosa,South Indian,1,140.00,14.00,6.30,30.00,162.30,126.00,UPI,Delivered
2026-04-01,SWG104117,Hakka Noodles,Rice & Noodles,2,360.00,18.00,17.10,30.00,389.10,342.00,Debit Card,Delivered
2026-04-01,SWG104118,Veg Biryani,Biryani,2,360.00,0.00,18.00,0.00,378.00,360.00,Credit Card,Delivered
